0,161387229588128;0,451389662514434;0,210754124502591;0,105784014574163;0,0332212254813811;0,0230600553831399;0,0071878298449563;0,00144123694134359;0,0057746270521583;
0,160594645504403;0,450662417041481;0,211291673389171;0,106268088252795;0,0334287953921384;0,0232357314590077;0,00725463146759793;0,00145264726629273;0,00581137548557485;
0,159464065392133;0,449621514700555;0,212059043233481;0,106959884289946;0,0337254624617781;0,0234869793617729;0,00735016927028318;0,0014689608781245;0,00586392278487457;
0,158538030554343;0,448766501991878;0,212687991042144;0,107527414285177;0,0339688534069292;0,0236932106928644;0,00742859817220092;0,0014823492061762;0,00590705340736125;
0,158031985813394;0,448298594986675;0,213031778185909;0,107837794772934;0,0341019738203516;0,0238060701839159;0,00747149426808754;0,00148967244813939;0,00593063909247442;
0,158231625967134;0,448483239645831;0,212896141064071;0,107715320148004;0,0340494467176546;0,0237615466002336;0,00745456798871305;0,0014867825418306;0,00592133177188707;
0,10,161387229588128;0,451389662514434;0,210754124502591;0,105784014574163;0,0332212254813811;0,0230600553831399;0,0071878298449563;0,00144123694134359;0,0057746270521583;
0,160594645504403;0,450662417041481;0,211291673389171;0,106268088252795;0,0334287953921384;0,0232357314590077;0,00725463146759793;0,00145264726629273;0,00581137548557485;
0,159464065392133;0,449621514700555;0,212059043233481;0,106959884289946;0,0337254624617781;0,0234869793617729;0,00735016927028318;0,0014689608781245;0,00586392278487457;
0,158538030554343;0,448766501991878;0,212687991042144;0,107527414285177;0,0339688534069292;0,0236932106928644;0,00742859817220092;0,0014823492061762;0,00590705340736125;
0,158031985813394;0,448298594986675;0,213031778185909;0,107837794772934;0,0341019738203516;0,0238060701839159;0,00747149426808754;0,00148967244813939;0,00593063909247442;
0,158231625967134;0,448483239645831;0,212896141064071;0,107715320148004;0,0340494467176546;0,0237615466002336;0,00745456798871305;0,0014867825418306;0,00592133177188707;
0,1
